Cod_municipio,Uf,Nome,Cod_ibge,Num_habitantes
4317509,RS,Santo Ângelo,"4317509   ",NULL
4317558,RS,Santo Antônio do Palma,"4317558   ",NULL
4317608,RS,Santo Antônio da Patrulha,"4317608   ",NULL
4317707,RS,Santo Antônio das Missões,"4317707   ",NULL
4317756,RS,Santo Antônio do Planalto,"4317756   ",NULL
4317806,RS,Santo Augusto,"4317806   ",NULL
4317905,RS,Santo Cristo,"4317905   ",NULL
4317954,RS,Santo Expedito do Sul,"4317954   ",NULL
4318002,RS,São Borja,"4318002   ",NULL
4318051,RS,São Domingos do Sul,"4318051   ",NULL
4318101,RS,São Francisco de Assis,"4318101   ",NULL
4318200,RS,São Francisco de Paula,"4318200   ",NULL
4318309,RS,São Gabriel,"4318309   ",NULL
4318408,RS,São Jerônimo,"4318408   ",NULL
4318424,RS,São João da Urtiga,"4318424   ",NULL
4318432,RS,São João do Polêsine,"4318432   ",NULL
4318440,RS,São Jorge,"4318440   ",NULL
4318457,RS,São José das Missões,"4318457   ",NULL
4318465,RS,São José do Herval,"4318465   ",NULL
4318481,RS,São José do Hortêncio,"4318481   ",NULL
4318499,RS,São José do Inhacorá,"4318499   ",NULL
4318507,RS,São José do Norte,"4318507   ",NULL
4318606,RS,São José do Ouro,"4318606   ",NULL
4318614,RS,São José do Sul,"4318614   ",NULL
4318622,RS,São José dos Ausentes,"4318622   ",NULL
4318705,RS,São Leopoldo,"4318705   ",NULL
4318804,RS,São Lourenço do Sul,"4318804   ",NULL
4318903,RS,São Luiz Gonzaga,"4318903   ",NULL
4319000,RS,São Marcos,"4319000   ",NULL
4319109,RS,São Martinho,"4319109   ",NULL
4319125,RS,São Martinho da Serra,"4319125   ",NULL
4319158,RS,São Miguel das Missões,"4319158   ",NULL
4319208,RS,São Nicolau,"4319208   ",NULL
4319307,RS,São Paulo das Missões,"4319307   ",NULL
4319356,RS,São Pedro da Serra,"4319356   ",NULL
4319364,RS,São Pedro das Missões,"4319364   ",NULL
4319372,RS,São Pedro do Butiá,"4319372   ",NULL
4319406,RS,São Pedro do Sul,"4319406   ",NULL
4319505,RS,São Sebastião do Caí,"4319505   ",NULL
4319604,RS,São Sepé,"4319604   ",NULL
4319703,RS,São Valentim,"4319703   ",NULL
4319711,RS,São Valentim do Sul,"4319711   ",NULL
4319737,RS,São Valério do Sul,"4319737   ",NULL
4319752,RS,São Vendelino,"4319752   ",NULL
4319802,RS,São Vicente do Sul,"4319802   ",NULL
4319901,RS,Sapiranga,"4319901   ",NULL
4320008,RS,Sapucaia do Sul,"4320008   ",NULL
4320107,RS,Sarandi,"4320107   ",NULL
4320206,RS,Seberi,"4320206   ",NULL
4320230,RS,Sede Nova,"4320230   ",NULL
4320263,RS,Segredo,"4320263   ",NULL
4320305,RS,Selbach,"4320305   ",NULL
4320321,RS,Senador Salgado Filho,"4320321   ",NULL
4320354,RS,Sentinela do Sul,"4320354   ",NULL
4320404,RS,Serafina Corrêa,"4320404   ",NULL
4320453,RS,Sério,"4320453   ",NULL
4320503,RS,Sertão,"4320503   ",NULL
4320552,RS,Sertão Santana,"4320552   ",NULL
4320578,RS,Sete de Setembro,"4320578   ",NULL
4320602,RS,Severiano de Almeida,"4320602   ",NULL
4320651,RS,Silveira Martins,"4320651   ",NULL
4320677,RS,Sinimbu,"4320677   ",NULL
4320701,RS,Sobradinho,"4320701   ",NULL
4320800,RS,Soledade,"4320800   ",NULL
4320859,RS,Tabaí,"4320859   ",NULL
4320909,RS,Tapejara,"4320909   ",NULL
4321006,RS,Tapera,"4321006   ",NULL
4321105,RS,Tapes,"4321105   ",NULL
4321204,RS,Taquara,"4321204   ",NULL
4321303,RS,Taquari,"4321303   ",NULL
4321329,RS,Taquaruçu do Sul,"4321329   ",NULL
4321352,RS,Tavares,"4321352   ",NULL
4321402,RS,Tenente Portela,"4321402   ",NULL
4321436,RS,Terra de Areia,"4321436   ",NULL
4321451,RS,Teutônia,"4321451   ",NULL
4321469,RS,Tio Hugo,"4321469   ",NULL
4321477,RS,Tiradentes do Sul,"4321477   ",NULL
4321493,RS,Toropi,"4321493   ",NULL
4321501,RS,Torres,"4321501   ",NULL
4321600,RS,Tramandaí,"4321600   ",NULL
4321626,RS,Travesseiro,"4321626   ",NULL
4321634,RS,Três Arroios,"4321634   ",NULL
4321667,RS,Três Cachoeiras,"4321667   ",NULL
4321709,RS,Três Coroas,"4321709   ",NULL
4321808,RS,Três de Maio,"4321808   ",NULL
4321832,RS,Três Forquilhas,"4321832   ",NULL
4321857,RS,Três Palmeiras,"4321857   ",NULL
4321907,RS,Três Passos,"4321907   ",NULL
4321956,RS,Trindade do Sul,"4321956   ",NULL
4322004,RS,Triunfo,"4322004   ",NULL
4322103,RS,Tucunduva,"4322103   ",NULL
4322152,RS,Tunas,"4322152   ",NULL
4322186,RS,Tupanci do Sul,"4322186   ",NULL
4322202,RS,Tupanciretã,"4322202   ",NULL
4322251,RS,Tupandi,"4322251   ",NULL
4322301,RS,Tuparendi,"4322301   ",NULL
4322327,RS,Turuçu,"4322327   ",NULL
4322343,RS,Ubiretama,"4322343   ",NULL
4322350,RS,União da Serra,"4322350   ",NULL
4322376,RS,Unistalda,"4322376   ",NULL
4322400,RS,Uruguaiana,"4322400   ",NULL
4322509,RS,Vacaria,"4322509   ",NULL
4322525,RS,Vale Verde,"4322525   ",NULL
4322533,RS,Vale do Sol,"4322533   ",NULL
4322541,RS,Vale Real,"4322541   ",NULL
4322558,RS,Vanini,"4322558   ",NULL
4322608,RS,Venâncio Aires,"4322608   ",NULL
4322707,RS,Vera Cruz,"4322707   ",NULL
4322806,RS,Veranópolis,"4322806   ",NULL
4322855,RS,Vespasiano Correa,"4322855   ",NULL
4322905,RS,Viadutos,"4322905   ",NULL
4323002,RS,Viamão,"4323002   ",NULL
4323101,RS,Vicente Dutra,"4323101   ",NULL
4323200,RS,Victor Graeff,"4323200   ",NULL
4323309,RS,Vila Flores,"4323309   ",NULL
4323358,RS,Vila Lângaro,"4323358   ",NULL
4323408,RS,Vila Maria,"4323408   ",NULL
4323457,RS,Vila Nova do Sul,"4323457   ",NULL
4323507,RS,Vista Alegre,"4323507   ",NULL
4323606,RS,Vista Alegre do Prata,"4323606   ",NULL
4323705,RS,Vista Gaúcha,"4323705   ",NULL
4323754,RS,Vitória das Missões,"4323754   ",NULL
4323770,RS,Westfalia,"4323770   ",NULL
4323804,RS,Xangri-lá,"4323804   ",NULL
5000203,MS,Água Clara,"5000203   ",NULL
5000252,MS,Alcinópolis,"5000252   ",NULL
5000609,MS,Amambaí,"5000609   ",NULL
5000708,MS,Anastácio,"5000708   ",NULL
5000807,MS,Anaurilândia,"5000807   ",NULL
5000856,MS,Angélica,"5000856   ",NULL
5000906,MS,Antônio João,"5000906   ",NULL
5001003,MS,Aparecida do Taboado,"5001003   ",NULL
5001102,MS,Aquidauana,"5001102   ",NULL
5001243,MS,Aral Moreira,"5001243   ",NULL
5001508,MS,Bandeirantes,"5001508   ",NULL
5001904,MS,Bataguassu,"5001904   ",NULL
5002001,MS,Batayporã,"5002001   ",NULL
5002100,MS,Bela Vista,"5002100   ",NULL
5002159,MS,Bodoquena,"5002159   ",NULL
5002209,MS,Bonito,"5002209   ",NULL
5002308,MS,Brasilândia,"5002308   ",NULL
5002407,MS,Caarapó,"5002407   ",NULL
5002605,MS,Camapuã,"5002605   ",NULL
5002704,MS,Campo Grande,"5002704   ",NULL
5002803,MS,Caracol,"5002803   ",NULL
5002902,MS,Cassilândia,"5002902   ",NULL
5002951,MS,Chapadão do Sul,"5002951   ",NULL
5003108,MS,Corguinho,"5003108   ",NULL
5003157,MS,Coronel Sapucaia,"5003157   ",NULL
5003207,MS,Corumbá,"5003207   ",NULL
5003256,MS,Costa Rica,"5003256   ",NULL
5003306,MS,Coxim,"5003306   ",NULL
5003454,MS,Deodápolis,"5003454   ",NULL
5003488,MS,Dois Irmãos do Buriti,"5003488   ",NULL
5003504,MS,Douradina,"5003504   ",NULL
5003702,MS,Dourados,"5003702   ",NULL
5003751,MS,Eldorado,"5003751   ",NULL
5003801,MS,Fátima do Sul,"5003801   ",NULL
5003900,MS,Figueirão,"5003900   ",NULL
5004007,MS,Glória de Dourados,"5004007   ",NULL
5004106,MS,Guia Lopes da Laguna,"5004106   ",NULL
5004304,MS,Iguatemi,"5004304   ",NULL
5004403,MS,Inocência,"5004403   ",NULL
5004502,MS,Itaporã,"5004502   ",NULL
5004601,MS,Itaquiraí,"5004601   ",NULL
5004700,MS,Ivinhema,"5004700   ",NULL
5004809,MS,Japorã,"5004809   ",NULL
5004908,MS,Jaraguari,"5004908   ",NULL
5005004,MS,Jardim,"5005004   ",NULL
5005103,MS,Jateí,"5005103   ",NULL
5005152,MS,Juti,"5005152   ",NULL
5005202,MS,Ladário,"5005202   ",NULL
5005251,MS,Laguna Carapã,"5005251   ",NULL
5005400,MS,Maracaju,"5005400   ",NULL
5005608,MS,Miranda,"5005608   ",NULL
5005681,MS,Mundo Novo,"5005681   ",NULL
5005707,MS,Naviraí,"5005707   ",NULL
5005806,MS,Nioaque,"5005806   ",NULL
5006002,MS,Nova Alvorada do Sul,"5006002   ",NULL
5006200,MS,Nova Andradina,"5006200   ",NULL
5006259,MS,Novo Horizonte do Sul,"5006259   ",NULL
5006309,MS,Paranaíba,"5006309   ",NULL
5006358,MS,Paranhos,"5006358   ",NULL
5006408,MS,Pedro Gomes,"5006408   ",NULL
5006606,MS,Ponta Porã,"5006606   ",NULL
5006903,MS,Porto Murtinho,"5006903   ",NULL
5007109,MS,Ribas do Rio Pardo,"5007109   ",NULL
5007208,MS,Rio Brilhante,"5007208   ",NULL
5007307,MS,Rio Negro,"5007307   ",NULL
5007406,MS,Rio Verde de Mato Grosso,"5007406   ",NULL
5007505,MS,Rochedo,"5007505   ",NULL
5007554,MS,Santa Rita do Pardo,"5007554   ",NULL
5007695,MS,São Gabriel do Oeste,"5007695   ",NULL
5007703,MS,Sete Quedas,"5007703   ",NULL
5007802,MS,Selvíria,"5007802   ",NULL
5007901,MS,Sidrolândia,"5007901   ",NULL
5007935,MS,Sonora,"5007935   ",NULL
5007950,MS,Tacuru,"5007950   ",NULL
5007976,MS,Taquarussu,"5007976   ",NULL
5008008,MS,Terenos,"5008008   ",NULL
5008305,MS,Três Lagoas,"5008305   ",NULL
5008404,MS,Vicentina,"5008404   ",NULL
5100102,MT,Acorizal,"5100102   ",NULL
5100201,MT,Água Boa,"5100201   ",NULL
5100250,MT,Alta Floresta,"5100250   ",NULL
5100300,MT,Alto Araguaia,"5100300   ",NULL
5100359,MT,Alto Boa Vista,"5100359   ",NULL
5100409,MT,Alto Garças,"5100409   ",NULL
5100508,MT,Alto Paraguai,"5100508   ",NULL
5100607,MT,Alto Taquari,"5100607   ",NULL
5100805,MT,Apiacás,"5100805   ",NULL
5101001,MT,Araguaiana,"5101001   ",NULL
5101209,MT,Araguainha,"5101209   ",NULL
5101258,MT,Araputanga,"5101258   ",NULL
5101308,MT,Arenápolis,"5101308   ",NULL
5101407,MT,Aripuanã,"5101407   ",NULL
5101605,MT,Barão de Melgaço,"5101605   ",NULL
5101704,MT,Barra do Bugres,"5101704   ",NULL
5101803,MT,Barra do Garças,"5101803   ",NULL
5101852,MT,Bom Jesus do Araguaia,"5101852   ",NULL
5101902,MT,Brasnorte,"5101902   ",NULL
5102504,MT,Cáceres,"5102504   ",NULL
5102603,MT,Campinápolis,"5102603   ",NULL
5102637,MT,Campo Novo do Parecis,"5102637   ",NULL
5102678,MT,Campo Verde,"5102678   ",NULL
5102686,MT,Campos de Júlio,"5102686   ",NULL
5102694,MT,Canabrava do Norte,"5102694   ",NULL
5102702,MT,Canarana,"5102702   ",NULL
5102793,MT,Carlinda,"5102793   ",NULL
5102850,MT,Castanheira,"5102850   ",NULL
5103007,MT,Chapada dos Guimarães,"5103007   ",NULL
5103056,MT,Cláudia,"5103056   ",NULL
5103106,MT,Cocalinho,"5103106   ",NULL
5103205,MT,Colíder,"5103205   ",NULL
5103254,MT,Colniza,"5103254   ",NULL
5103304,MT,Comodoro,"5103304   ",NULL
5103353,MT,Confresa,"5103353   ",NULL
5103361,MT,Conquista D'Oeste,"5103361   ",NULL
5103379,MT,Cotriguaçu,"5103379   ",NULL
5103403,MT,Cuiabá,"5103403   ",NULL
5103437,MT,Curvelândia,"5103437   ",NULL
5103452,MT,Denise,"5103452   ",NULL
5103502,MT,Diamantino,"5103502   ",NULL
5103601,MT,Dom Aquino,"5103601   ",NULL
5103700,MT,Feliz Natal,"5103700   ",NULL
5103809,MT,Figueirópolis D'Oeste,"5103809   ",NULL
5103858,MT,Gaúcha do Norte,"5103858   ",NULL
5103908,MT,General Carneiro,"5103908   ",NULL
5103957,MT,Glória D'Oeste,"5103957   ",NULL
5104104,MT,Guarantã do Norte,"5104104   ",NULL
5104203,MT,Guiratinga,"5104203   ",NULL
5104500,MT,Indiavaí,"5104500   ",NULL
5104526,MT,Ipiranga do Norte,"5104526   ",NULL
5104542,MT,Itanhangá,"5104542   ",NULL
5104559,MT,Itaúba,"5104559   ",NULL
5104609,MT,Itiquira,"5104609   ",NULL
5104807,MT,Jaciara,"5104807   ",NULL
5104906,MT,Jangada,"5104906   ",NULL
5105002,MT,Jauru,"5105002   ",NULL
5105101,MT,Juara,"5105101   ",NULL
5105150,MT,Juína,"5105150   ",NULL
5105176,MT,Juruena,"5105176   ",NULL
5105200,MT,Juscimeira,"5105200   ",NULL
5105234,MT,Lambari D'Oeste,"5105234   ",NULL
5105259,MT,Lucas do Rio Verde,"5105259   ",NULL
5105309,MT,Luciára,"5105309   ",NULL
5105507,MT,Vila Bela da Santíssima Trinda,"5105507   ",NULL
5105580,MT,Marcelândia,"5105580   ",NULL
5105606,MT,Matupá,"5105606   ",NULL
5105622,MT,Mirassol d'Oeste,"5105622   ",NULL
5105903,MT,Nobres,"5105903   ",NULL
5106000,MT,Nortelândia,"5106000   ",NULL
5106109,MT,Nossa Senhora do Livramento,"5106109   ",NULL
5106158,MT,Nova Bandeirantes,"5106158   ",NULL
5106174,MT,Nova Nazaré,"5106174   ",NULL
5106182,MT,Nova Lacerda,"5106182   ",NULL
5106190,MT,Nova Santa Helena,"5106190   ",NULL
5106208,MT,Nova Brasilândia,"5106208   ",NULL
5106216,MT,Nova Canaã do Norte,"5106216   ",NULL
5106224,MT,Nova Mutum,"5106224   ",NULL
5106232,MT,Nova Olímpia,"5106232   ",NULL
5106240,MT,Nova Ubiratã,"5106240   ",NULL
5106257,MT,Nova Xavantina,"5106257   ",NULL
5106265,MT,Novo Mundo,"5106265   ",NULL
5106273,MT,Novo Horizonte do Norte,"5106273   ",NULL
5106281,MT,Novo São Joaquim,"5106281   ",NULL
5106299,MT,Paranaíta,"5106299   ",NULL
5106307,MT,Paranatinga,"5106307   ",NULL
5106315,MT,Novo Santo Antônio,"5106315   ",NULL
5106372,MT,Pedra Preta,"5106372   ",NULL
5106422,MT,Peixoto de Azevedo,"5106422   ",NULL
5106455,MT,Planalto da Serra,"5106455   ",NULL
5106505,MT,Poconé,"5106505   ",NULL
5106653,MT,Pontal do Araguaia,"5106653   ",NULL
5106703,MT,Ponte Branca,"5106703   ",NULL
5106752,MT,Pontes e Lacerda,"5106752   ",NULL
5106778,MT,Porto Alegre do Norte,"5106778   ",NULL
5106802,MT,Porto dos Gaúchos,"5106802   ",NULL
5106828,MT,Porto Esperidião,"5106828   ",NULL
5106851,MT,Porto Estrela,"5106851   ",NULL
5107008,MT,Poxoréo,"5107008   ",NULL
5107040,MT,Primavera do Leste,"5107040   ",NULL
5107065,MT,Querência,"5107065   ",NULL
5107107,MT,São José dos Quatro Marcos,"5107107   ",NULL
5107156,MT,Reserva do Cabaçal,"5107156   ",NULL
5107180,MT,Ribeirão Cascalheira,"5107180   ",NULL
5107198,MT,Ribeirãozinho,"5107198   ",NULL
5107206,MT,Rio Branco,"5107206   ",NULL
5107248,MT,Santa Carmem,"5107248   ",NULL
5107263,MT,Santo Afonso,"5107263   ",NULL
5107297,MT,São José do Povo,"5107297   ",NULL
5107305,MT,São José do Rio Claro,"5107305   ",NULL
5107354,MT,São José do Xingu,"5107354   ",NULL
5107404,MT,São Pedro da Cipa,"5107404   ",NULL
5107578,MT,Rondolândia,"5107578   ",NULL
5107602,MT,Rondonópolis,"5107602   ",NULL
5107701,MT,Rosário Oeste,"5107701   ",NULL
5107743,MT,Santa Cruz do Xingu,"5107743   ",NULL
5107750,MT,Salto do Céu,"5107750   ",NULL
5107768,MT,Santa Rita do Trivelato,"5107768   ",NULL
5107776,MT,Santa Terezinha,"5107776   ",NULL
5107792,MT,Santo Antônio do Leste,"5107792   ",NULL
5107800,MT,Santo Antônio do Leverger,"5107800   ",NULL
5107859,MT,São Félix do Araguaia,"5107859   ",NULL
5107875,MT,Sapezal,"5107875   ",NULL
5107883,MT,Serra Nova Dourada,"5107883   ",NULL
5107909,MT,Sinop,"5107909   ",NULL
5107925,MT,Sorriso,"5107925   ",NULL
5107941,MT,Tabaporã,"5107941   ",NULL
5107958,MT,Tangará da Serra,"5107958   ",NULL
5108006,MT,Tapurah,"5108006   ",NULL
5108055,MT,Terra Nova do Norte,"5108055   ",NULL
5108105,MT,Tesouro,"5108105   ",NULL
5108204,MT,Torixoréu,"5108204   ",NULL
5108303,MT,União do Sul,"5108303   ",NULL
5108352,MT,Vale de São Domingos,"5108352   ",NULL
5108402,MT,Várzea Grande,"5108402   ",NULL
5108501,MT,Vera,"5108501   ",NULL
5108600,MT,Vila Rica,"5108600   ",NULL
5108808,MT,Nova Guarita,"5108808   ",NULL
5108857,MT,Nova Marilândia,"5108857   ",NULL
5108907,MT,Nova Maringá,"5108907   ",NULL
5108956,MT,Nova Monte Verde,"5108956   ",NULL
5200050,GO,Abadia de Goiás,"5200050   ",NULL
5200100,GO,Abadiânia,"5200100   ",NULL
5200134,GO,Acreúna,"5200134   ",NULL
5200159,GO,Adelândia,"5200159   ",NULL
5200175,GO,Água Fria de Goiás,"5200175   ",NULL
5200209,GO,Água Limpa,"5200209   ",NULL
5200258,GO,Águas Lindas de Goiás,"5200258   ",NULL
5200308,GO,Alexânia,"5200308   ",NULL
5200506,GO,Aloândia,"5200506   ",NULL
5200555,GO,Alto Horizonte,"5200555   ",NULL
5200605,GO,Alto Paraíso de Goiás,"5200605   ",NULL
5200803,GO,Alvorada do Norte,"5200803   ",NULL
5200829,GO,Amaralina,"5200829   ",NULL
5200852,GO,Americano do Brasil,"5200852   ",NULL
5200902,GO,Amorinópolis,"5200902   ",NULL
5201108,GO,Anápolis,"5201108   ",NULL
5201207,GO,Anhanguera,"5201207   ",NULL
5201306,GO,Anicuns,"5201306   ",NULL
5201405,GO,Aparecida de Goiânia,"5201405   ",NULL
5201454,GO,Aparecida do Rio Doce,"5201454   ",NULL
5201504,GO,Aporé,"5201504   ",NULL
5201603,GO,Araçu,"5201603   ",NULL
5201702,GO,Aragarças,"5201702   ",NULL
5201801,GO,Aragoiânia,"5201801   ",NULL
5202155,GO,Araguapaz,"5202155   ",NULL
5202353,GO,Arenópolis,"5202353   ",NULL
5202502,GO,Aruanã,"5202502   ",NULL
5202601,GO,Aurilândia,"5202601   ",NULL
5202809,GO,Avelinópolis,"5202809   ",NULL
5203104,GO,Baliza,"5203104   ",NULL
5203203,GO,Barro Alto,"5203203   ",NULL
5203302,GO,Bela Vista de Goiás,"5203302   ",NULL
5203401,GO,Bom Jardim de Goiás,"5203401   ",NULL
5203500,GO,Bom Jesus de Goiás,"5203500   ",NULL
5203559,GO,Bonfinópolis,"5203559   ",NULL
5203575,GO,Bonópolis,"5203575   ",NULL
5203609,GO,Brazabrantes,"5203609   ",NULL
5203807,GO,Britânia,"5203807   ",NULL
5203906,GO,Buriti Alegre,"5203906   ",NULL
5203939,GO,Buriti de Goiás,"5203939   ",NULL
5203962,GO,Buritinópolis,"5203962   ",NULL
5204003,GO,Cabeceiras,"5204003   ",NULL
5204102,GO,Cachoeira Alta,"5204102   ",NULL
5204201,GO,Cachoeira de Goiás,"5204201   ",NULL
5204250,GO,Cachoeira Dourada,"5204250   ",NULL
5204300,GO,Caçu,"5204300   ",NULL
5204409,GO,Caiapônia,"5204409   ",NULL
5204508,GO,Caldas Novas,"5204508   ",NULL
5204557,GO,Caldazinha,"5204557   ",NULL
5204607,GO,Campestre de Goiás,"5204607   ",NULL
5204656,GO,Campinaçu,"5204656   ",NULL
5204706,GO,Campinorte,"5204706   ",NULL
5204805,GO,Campo Alegre de Goiás,"5204805   ",NULL
5204854,GO,Campo Limpo de Goiás,"5204854   ",NULL
5204904,GO,Campos Belos,"5204904   ",NULL
5204953,GO,Campos Verdes,"5204953   ",NULL
5205000,GO,Carmo do Rio Verde,"5205000   ",NULL
5205059,GO,Castelândia,"5205059   ",NULL
5205109,GO,Catalão,"5205109   ",NULL
5205208,GO,Caturaí,"5205208   ",NULL
5205307,GO,Cavalcante,"5205307   ",NULL
5205406,GO,Ceres,"5205406   ",NULL
5205455,GO,Cezarina,"5205455   ",NULL
5205471,GO,Chapadão do Céu,"5205471   ",NULL
5205497,GO,Cidade Ocidental,"5205497   ",NULL
5205513,GO,Cocalzinho de Goiás,"5205513   ",NULL
5205521,GO,Colinas do Sul,"5205521   ",NULL
5205703,GO,Córrego do Ouro,"5205703   ",NULL
5205802,GO,Corumbá de Goiás,"5205802   ",NULL
5205901,GO,Corumbaíba,"5205901   ",NULL
5206206,GO,Cristalina,"5206206   ",NULL
5206305,GO,Cristianópolis,"5206305   ",NULL
5206404,GO,Crixás,"5206404   ",NULL
5206503,GO,Cromínia,"5206503   ",NULL
5206602,GO,Cumari,"5206602   ",NULL
5206701,GO,Damianópolis,"5206701   ",NULL
5206800,GO,Damolândia,"5206800   ",NULL
5206909,GO,Davinópolis,"5206909   ",NULL
5207105,GO,Diorama,"5207105   ",NULL
5207253,GO,Doverlândia,"5207253   ",NULL
5207352,GO,Edealina,"5207352   ",NULL
5207402,GO,Edéia,"5207402   ",NULL
5207501,GO,Estrela do Norte,"5207501   ",NULL
5207535,GO,Faina,"5207535   ",NULL
5207600,GO,Fazenda Nova,"5207600   ",NULL
5207808,GO,Firminópolis,"5207808   ",NULL
5207907,GO,Flores de Goiás,"5207907   ",NULL
5208004,GO,Formosa,"5208004   ",NULL
5208103,GO,Formoso,"5208103   ",NULL
5208152,GO,Gameleira de Goiás,"5208152   ",NULL
5208301,GO,Divinópolis de Goiás,"5208301   ",NULL
5208400,GO,Goianápolis,"5208400   ",NULL
5208509,GO,Goiandira,"5208509   ",NULL
5208608,GO,Goianésia,"5208608   ",NULL
5208707,GO,Goiânia,"5208707   ",NULL
5208806,GO,Goianira,"5208806   ",NULL
5208905,GO,Goiás,"5208905   ",NULL
5209101,GO,Goiatuba,"5209101   ",NULL
5209150,GO,Gouvelândia,"5209150   ",NULL
5209200,GO,Guapó,"5209200   ",NULL
5209291,GO,Guaraíta,"5209291   ",NULL
5209408,GO,Guarani de Goiás,"5209408   ",NULL
5209457,GO,Guarinos,"5209457   ",NULL
5209606,GO,Heitoraí,"5209606   ",NULL
5209705,GO,Hidrolândia,"5209705   ",NULL
5209804,GO,Hidrolina,"5209804   ",NULL
5209903,GO,Iaciara,"5209903   ",NULL
5209937,GO,Inaciolândia,"5209937   ",NULL
5209952,GO,Indiara,"5209952   ",NULL
5210000,GO,Inhumas,"5210000   ",NULL
5210109,GO,Ipameri,"5210109   ",NULL
5210158,GO,Ipiranga de Goiás,"5210158   ",NULL
5210208,GO,Iporá,"5210208   ",NULL
5210307,GO,Israelândia,"5210307   ",NULL
5210406,GO,Itaberaí,"5210406   ",NULL
5210562,GO,Itaguari,"5210562   ",NULL
5210604,GO,Itaguaru,"5210604   ",NULL
5210802,GO,Itajá,"5210802   ",NULL
5210901,GO,Itapaci,"5210901   ",NULL
5211008,GO,Itapirapuã,"5211008   ",NULL
5211206,GO,Itapuranga,"5211206   ",NULL
5211305,GO,Itarumã,"5211305   ",NULL
5211404,GO,Itauçu,"5211404   ",NULL
5211503,GO,Itumbiara,"5211503   ",NULL
5211602,GO,Ivolândia,"5211602   ",NULL
5211701,GO,Jandaia,"5211701   ",NULL
5211800,GO,Jaraguá,"5211800   ",NULL
5211909,GO,Jataí,"5211909   ",NULL
5212006,GO,Jaupaci,"5212006   ",NULL
5212055,GO,Jesúpolis,"5212055   ",NULL
5212105,GO,Joviânia,"5212105   ",NULL
5212204,GO,Jussara,"5212204   ",NULL
5212253,GO,Lagoa Santa,"5212253   ",NULL
5212303,GO,Leopoldo de Bulhões,"5212303   ",NULL
5212501,GO,Luziânia,"5212501   ",NULL
5212600,GO,Mairipotaba,"5212600   ",NULL
5212709,GO,Mambaí,"5212709   ",NULL
5212808,GO,Mara Rosa,"5212808   ",NULL
5212907,GO,Marzagão,"5212907   ",NULL
5212956,GO,Matrinchã,"5212956   ",NULL
5213004,GO,Maurilândia,"5213004   ",NULL
5213053,GO,Mimoso de Goiás,"5213053   ",NULL
5213087,GO,Minaçu,"5213087   ",NULL
5213103,GO,Mineiros,"5213103   ",NULL
5213400,GO,Moiporá,"5213400   ",NULL
5213509,GO,Monte Alegre de Goiás,"5213509   ",NULL
5213707,GO,Montes Claros de Goiás,"5213707   ",NULL
5213756,GO,Montividiu,"5213756   ",NULL
5213772,GO,Montividiu do Norte,"5213772   ",NULL
5213806,GO,Morrinhos,"5213806   ",NULL
5213855,GO,Morro Agudo de Goiás,"5213855   ",NULL
5213905,GO,Mossâmedes,"5213905   ",NULL
5214002,GO,Mozarlândia,"5214002   ",NULL
5214051,GO,Mundo Novo,"5214051   ",NULL
5214101,GO,Mutunópolis,"5214101   ",NULL
5214408,GO,Nazário,"5214408   ",NULL
5214507,GO,Nerópolis,"5214507   ",NULL
5214606,GO,Niquelândia,"5214606   ",NULL
5214705,GO,Nova América,"5214705   ",NULL
5214804,GO,Nova Aurora,"5214804   ",NULL
5214838,GO,Nova Crixás,"5214838   ",NULL
5214861,GO,Nova Glória,"5214861   ",NULL
5214879,GO,Nova Iguaçu de Goiás,"5214879   ",NULL
5214903,GO,Nova Roma,"5214903   ",NULL
5215009,GO,Nova Veneza,"5215009   ",NULL
5215207,GO,Novo Brasil,"5215207   ",NULL
5215231,GO,Novo Gama,"5215231   ",NULL
5215256,GO,Novo Planalto,"5215256   ",NULL
5215306,GO,Orizona,"5215306   ",NULL
5215405,GO,Ouro Verde de Goiás,"5215405   ",NULL
5215504,GO,Ouvidor,"5215504   ",NULL
5215603,GO,Padre Bernardo,"5215603   ",NULL
5215652,GO,Palestina de Goiás,"5215652   ",NULL
5215702,GO,Palmeiras de Goiás,"5215702   ",NULL
5215801,GO,Palmelo,"5215801   ",NULL
5215900,GO,Palminópolis,"5215900   ",NULL
5216007,GO,Panamá,"5216007   ",NULL
5216304,GO,Paranaiguara,"5216304   ",NULL
5216403,GO,Paraúna,"5216403   ",NULL
5216452,GO,Perolândia,"5216452   ",NULL
5216809,GO,Petrolina de Goiás,"5216809   ",NULL
5216908,GO,Pilar de Goiás,"5216908   ",NULL
